movie_id,genre
1419,Crime
1419,Drama
1419,Mystery
1419,Thriller
1420,Crime
1420,Action
1420,Thriller
1421,Comedy
1421,Fantasy
1422,Crime
1422,History
1423,Drama
1423,Mystery
1423,Science Fiction
1423,Thriller
1424,Family
1424,Fantasy
1424,Comedy
1425,Drama
1426,Thriller
1426,Action
1426,Mystery
1427,Animation
1427,Family
1427,Adventure
1428,Comedy
1428,Drama
1429,Action
1429,Comedy
1429,Science Fiction
1430,Thriller
1430,Crime
1430,Drama
1431,Horror
1431,Comedy
1432,Crime
1432,Action
1432,Thriller
1433,Action
1433,Comedy
1433,Crime
1434,War
1434,Adventure
1434,Drama
1434,Romance
1435,Action
1435,Crime
1436,Comedy
1436,Romance
1437,Comedy
1438,Action
1438,Horror
1438,Thriller
1439,Fantasy
1439,Action
1439,Adventure
1440,Action
1440,Adventure
1440,Drama
1440,History
1441,Action
1441,Adventure
1441,Drama
1441,Thriller
1442,Comedy
1442,Music
1443,Drama
1443,Romance
1444,Action
1444,Western
1445,Drama
1445,History
1445,Romance
1446,Action
1446,Crime
1446,Mystery
1446,Thriller
1447,Drama
1447,Fantasy
1448,Action
1448,Adventure
1448,Thriller
1449,Action
1449,Drama
1449,Thriller
1449,Crime
1450,Drama
1450,Fantasy
1450,Horror
1450,Mystery
1450,Romance
1450,Thriller
1451,Action
1451,Crime
1452,Family
1452,Fantasy
1452,Comedy
1453,Adventure
1453,Drama
1453,Thriller
1454,Fantasy
1454,Family
1454,Action
1455,Comedy
1455,Drama
1455,Romance
1456,Drama
1457,Action
1457,Crime
1457,Drama
1457,Thriller
1458,Action
1458,Crime
1458,Drama
1458,Mystery
1458,Thriller
1459,Thriller
1459,Crime
1459,Romance
1460,Action
1460,History
1460,War
1461,War
1461,Adventure
1461,Drama
1461,Romance
1462,Drama
1462,War
1462,Romance
1462,Western
1463,Drama
1464,Action
1464,Comedy
1464,Western
1464,Crime
1465,Drama
1465,Crime
1466,Action
1466,Mystery
1466,Science Fiction
1466,Thriller
1467,Comedy
1468,Drama
1468,Romance
1469,Drama
1469,Adventure
1469,Science Fiction
1469,Romance
1470,Action
1470,Comedy
1470,Thriller
1471,Action
1471,Crime
1471,Drama
1471,Thriller
1472,Animation
1472,Family
1473,Drama
1473,Romance
1474,Drama
1474,Science Fiction
1474,Thriller
1475,Romance
1475,Drama
1475,Adventure
1476,Comedy
1476,Romance
1477,Drama
1477,History
1478,Drama
1478,History
1479,Drama
1480,Action
1480,Crime
1480,Thriller
1481,Crime
1481,Comedy
1482,Family
1482,Fantasy
1482,Animation
1482,Adventure
1483,Horror
1483,Action
1483,Thriller
1483,Science Fiction
1484,Music
1484,Drama
1484,Romance
1485,Action
1485,Crime
1485,Horror
1485,Thriller
1486,Mystery
1486,Thriller
1487,Action
1487,Crime
1487,Drama
1488,Drama
1489,Action
1489,Crime
1489,Thriller
1490,Comedy
1490,Drama
1491,Adventure
1491,Action
1491,Science Fiction
1492,Action
1492,Thriller
1492,Science Fiction
1493,Drama
1493,Romance
1494,Comedy
1495,Comedy
1495,Family
1495,Fantasy
1496,Drama
1496,Fantasy
1496,Romance
1496,Science Fiction
1497,Adventure
1497,Comedy
1497,Family
1498,Fantasy
1498,Comedy
1498,Drama
1499,Comedy
1499,Family
1500,Comedy
1500,Romance
1501,Action
1501,Comedy
1502,Horror
1503,Drama
1504,Action
1504,Crime
1504,Drama
1504,Thriller
1505,Comedy
1506,Crime
1506,Comedy
1506,Action
1507,Thriller
1507,Science Fiction
1507,Mystery
1508,Action
1508,Adventure
1508,Drama
1508,Thriller
1509,Thriller
1509,Drama
1509,Mystery
1510,Adventure
1510,Drama
1510,Family
1511,Action
1511,Comedy
1512,Drama
1512,Family
1513,Drama
1513,Thriller
1513,Crime
1514,Action
1514,Thriller
1514,Crime
1515,Action
1515,Western
1516,Action
1516,Comedy
1516,Romance
1516,Thriller
1517,Drama
1518,Action
1518,Science Fiction
1518,Thriller
1518,Crime
1519,Fantasy
1519,Drama
1519,Horror
1519,Action
1519,Thriller
1519,Science Fiction
1520,Fantasy
1520,Comedy
1520,Family
1521,Comedy
1522,Animation
1522,Comedy
1522,Family
1522,Music
1523,Drama
1524,War
1524,Crime
1524,Drama
1524,Mystery
1524,Romance
1524,Thriller
1525,Adventure
1526,Drama
1526,War
1527,Comedy
1527,Drama
1527,Romance
1528,Music
1528,Drama
1528,Family
1529,Action
1530,Drama
1531,Drama
1532,Action
1532,Adventure
1532,Thriller
1532,Science Fiction
1533,Comedy
1533,Drama
1534,Drama
1534,Mystery
1535,Comedy
1535,Horror
1536,Crime
1536,Drama
1536,Science Fiction
1536,Thriller
1537,Comedy
1538,Comedy
1538,Thriller
1538,Crime
1539,Action
1539,Comedy
1539,Crime
1539,Drama
1539,Music
1540,Comedy
1540,Drama
1541,Comedy
1541,Romance
1542,Animation
1542,Comedy
1542,Family
1543,Action
1543,Adventure
1543,Crime
1544,Drama
1544,Romance
1545,Drama
1546,Drama
1547,Action
1547,Adventure
1547,Thriller
1548,Drama
1549,Comedy
1550,Horror
1550,Comedy
1550,Fantasy
1551,Crime
1551,Comedy
1551,Adventure
1552,Comedy
1552,Family
1552,Romance
1553,Comedy
1554,Crime
1554,Mystery
1554,Thriller
1555,Science Fiction
1556,Animation
1556,Comedy
1556,Family
1557,Thriller
1557,Crime
1557,Drama
1557,Mystery
1558,Drama
1559,Comedy
1559,Crime
1560,Romance
1560,Drama
1561,Comedy
1561,Romance
1562,Comedy
1562,Drama
1562,Family
1562,Music
1562,Romance
1563,Adventure
1563,Animation
1563,Comedy
1563,Family
1564,Drama
1564,Romance
1565,Adventure
1565,Drama
1565,Romance
1565,War
1566,Drama
1566,Romance
1567,Drama
1567,Comedy
1568,Horror
1568,Comedy
1568,Romance
1569,Action
1569,Thriller
1569,Science Fiction
1570,Fantasy
1570,Comedy
1570,Science Fiction
1570,Romance
1571,Fantasy
1571,Drama
1571,Comedy
1571,Family
1572,Drama
1572,Comedy
1572,Romance
1573,Comedy
1573,Romance
1573,Drama
1574,Action
1574,Crime
1575,Comedy
1576,Drama
1576,Romance
1577,Comedy
1578,Action
1578,Adventure
1578,Comedy
1578,Thriller
1579,Comedy
1579,Fantasy
1579,Romance
1580,Fantasy
1580,Comedy
1580,Romance
1581,Animation
1581,Comedy
1581,Family
1581,Adventure
1582,Crime
1582,Drama
1583,Romance
1583,Drama
1584,Science Fiction
1584,Action
1584,Adventure
1584,Thriller
1585,Comedy
1585,Drama
1585,Family
1585,Fantasy
1586,Comedy
1586,Crime
1587,Adventure
1587,Action
1587,Thriller
1588,Adventure
1588,Animation
1588,Comedy
1588,Family
1589,Drama
1589,Romance
1590,Comedy
1591,Drama
1591,Romance
1592,Comedy
1592,Drama
1592,Romance
1593,Action
1593,Thriller
1593,Crime
1594,Comedy
1595,Romance
1595,Fantasy
1595,Animation
1595,Music
1596,Drama
1597,Action
1597,Crime
1597,Drama
1597,Mystery
1597,Thriller
1598,Action
1598,Drama
1599,Horror
1599,Thriller
1600,Fantasy
1600,Drama
1600,Romance
1601,Comedy
1601,Drama
1601,Family
1602,Drama
1602,Romance
1603,Adventure
1604,Comedy
1604,Drama
1604,Fantasy
1604,Romance
1605,Horror
1605,Thriller
1606,Horror
1606,Thriller
1607,Comedy
1608,Adventure
1608,Comedy
1608,Crime
1609,Action
1609,Science Fiction
1610,Horror
1610,Comedy
1610,Music
1611,Action
1611,Thriller
1611,Adventure
1612,Action
1612,Fantasy
1612,Science Fiction
1613,Comedy
1613,Romance
1613,Drama
1614,Drama
1614,Horror
1615,Music
1616,Action
1616,Adventure
1616,Crime
1616,Drama
1617,Action
1617,Comedy
1618,Action
1618,Adventure
1618,Animation
1618,Science Fiction
1618,Thriller
1619,Thriller
1619,Crime
1619,Drama
1620,Comedy
1620,Romance
1621,Animation
1621,Family
1622,Comedy
1623,Comedy
1623,Drama
1624,Drama
1624,Music
1625,Drama
1625,Romance
1626,Action
1626,Crime
1626,Science Fiction
1626,Thriller
1627,Fantasy
1627,Drama
1627,Action
1627,Comedy
1627,Crime
1627,Science Fiction
1628,Thriller
1628,Crime
1628,Horror
1629,Action
1629,Thriller
1630,Comedy
1630,Romance
1630,Drama
1631,Comedy
1632,Comedy
1632,Drama
1633,Romance
1633,Drama
1633,Thriller
1633,Crime
1634,Science Fiction
1634,Action
1634,Thriller
1635,Thriller
1636,Action
1636,Drama
1636,Crime
1636,Thriller
1637,Action
1637,Comedy
1637,Thriller
1638,Action
1638,Comedy
1638,Horror
1638,Thriller
1639,Drama
1639,Comedy
1639,Romance
1640,Crime
1640,Mystery
1640,Thriller
1641,Drama
1642,Comedy
1642,Thriller
1642,Crime
1643,Horror
1643,Thriller
1643,Science Fiction
1644,Comedy
1644,Fantasy
1644,Science Fiction
1645,Thriller
1645,Crime
1645,Drama
1646,Action
1646,Adventure
1646,Horror
1646,Thriller
1647,Comedy
1647,Romance
1648,Drama
1648,Mystery
1648,Romance
1648,Thriller
1649,Horror
1649,Comedy
1650,Drama
1650,History
1650,Romance
1651,Action
1651,Science Fiction
1652,Drama
1652,Thriller
1653,Action
1653,Adventure
1653,Fantasy
1653,Science Fiction
1653,Thriller
1654,Action
1654,Crime
1654,Thriller
1655,Drama
1655,Horror
1655,Science Fiction
1655,Thriller
1656,Comedy
1656,Romance
1657,Comedy
1657,Animation
1657,Family
1658,Drama
1659,Adventure
1659,Fantasy
1659,Mystery
1660,Comedy
1660,Drama
1661,Crime
1661,Thriller
1661,Drama
1662,Action
1662,Crime
1662,Drama
1663,War
1664,Drama
1664,Crime
1665,Thriller
1665,Action
1665,Crime
1665,Drama
1666,Drama
1666,Romance
1667,Crime
1667,Drama
1667,Thriller
1668,Action
1668,Adventure
1668,Drama
1668,Romance
1669,Drama
1669,Family
1669,Romance
1670,Fantasy
1670,Drama
1670,Action
1670,Thriller
1670,Romance
1671,Adventure
1671,Action
1671,Thriller
1672,Action
1672,Drama
1672,Western
1673,Adventure
1673,Drama
1673,Action
1673,History
1673,War
1674,Comedy
1675,Thriller
1675,Crime
1675,Drama
1676,Action
1676,Thriller
1676,Crime
1677,Animation
1677,Family
1677,Comedy
1678,History
1678,Drama
1679,Drama
1680,Romance
1680,Drama
1681,Fantasy
1681,Adventure
1681,Animation
1682,Crime
1682,Thriller
1683,Adventure
1683,Animation
1683,Comedy
1683,Fantasy
1684,Comedy
1684,Music
1685,Drama
1685,Music
1685,Romance
1686,Comedy
1687,Adventure
1687,Fantasy
1687,Action
1687,Comedy
1687,Family
1688,Drama
1688,History
1689,Comedy
1689,Crime
1689,Drama
1689,Romance
1689,Thriller
1690,Comedy
1690,Romance
1691,Comedy
1692,Drama
1693,Comedy
1693,Drama
1693,Romance
1694,Drama
1694,Horror
1694,Comedy
1695,Drama
1695,Mystery
1695,Thriller
1695,Fantasy
1696,Animation
1696,Family
1696,Comedy
1696,Adventure
1696,Fantasy
1696,Romance
1697,Drama
1697,Music
1698,Adventure
1698,Action
1699,Animation
1699,Family
1700,Crime
1700,Mystery
1700,Thriller
1700,Action
1701,Comedy
1701,Drama
1702,Action
1703,Action
1703,Thriller
1704,Comedy
1705,Comedy
1705,Drama
1706,Music
1706,Comedy
1706,Drama
1707,Drama
1707,History
1708,Fantasy
1708,Horror
1708,Action
1709,Comedy
1710,Animation
1710,Science Fiction
1711,Comedy
1711,Drama
1712,Mystery
1712,Thriller
1713,Comedy
1714,Adventure
1714,Action
1714,Thriller
1715,Comedy
1715,Romance
1716,Thriller
1716,Science Fiction
1716,Action
1716,Crime
1717,Comedy
1718,Romance
1719,Comedy
1719,Family
1719,Fantasy
1720,Comedy
1721,Action
1721,Crime
1722,Action
1722,Adventure
1722,Comedy
1723,Thriller
1723,Horror
1724,Family
1724,Comedy
1725,Drama
1725,Romance
1726,Science Fiction
1726,Drama
1726,Thriller
1727,Adventure
1728,Action
1728,Drama
1728,Thriller
1728,Crime
1729,Drama
1729,Crime
1729,Thriller
1730,Horror
1730,Thriller
1731,Documentary
1732,Comedy
1732,Drama
1732,Family
1732,Fantasy
1732,Romance
1733,Drama
1733,Comedy
1734,Action
1734,Comedy
1734,Family
1735,Adventure
1735,Comedy
1735,Family
1735,Fantasy
1736,Action
1736,Horror
1736,Science Fiction
1737,Comedy
1737,Drama
1738,Romance
1738,Horror
1738,Comedy
1738,Thriller
1739,Drama
1740,Comedy
1740,Romance
1740,Drama
1741,Action
1741,Adventure
1741,Crime
1742,Action
1743,Action
1743,Crime
1743,Drama
1744,Adventure
1744,Action
1744,Thriller
1745,Comedy
1745,Romance
1745,Drama
1746,Drama
1747,Comedy
1747,Drama
1748,Drama
1748,Adventure
1748,History
1749,Drama
1749,Romance
1750,Drama
1750,Thriller
1751,Science Fiction
1751,Action
1751,Adventure
1751,Thriller
1752,Comedy
1752,Drama
1752,Romance
1753,Drama
1753,Mystery
1753,Thriller
1753,Crime
1754,Music
1754,Comedy
1754,Action
1754,Crime
1755,Adventure
1755,Comedy
1755,Drama
1755,Family
1756,Comedy
1756,Music
1757,Drama
1757,Comedy
1757,Romance
1758,Horror
1758,Comedy
1758,Action
1758,Science Fiction
1758,Thriller
1759,Drama
1759,Thriller
1759,Crime
1759,Mystery
1760,Drama
1760,History
1761,Drama
1761,History
1761,Thriller
1762,Drama
1762,Family
1762,Fantasy
1762,Adventure
1763,Mystery
1763,Science Fiction
1764,Drama
1764,History
1764,Romance
1765,Adventure
1765,Family
1765,Fantasy
1766,Crime
1766,Action
1766,Drama
1767,Horror
1767,Mystery
1767,Thriller
1768,Crime
1768,Thriller
1769,Drama
1770,Family
1770,Comedy
1770,Action
1771,Thriller
1772,Thriller
1772,Action
1772,Comedy
1772,Crime
1773,Comedy
1773,Drama
1774,Mystery
1774,Thriller
1774,Crime
1775,Comedy
1775,Drama
1776,Drama
1776,Thriller
1777,Comedy
1777,Drama
1777,Music
1778,Action
1778,Adventure
1778,Comedy
1778,Family
1779,Comedy
1780,Comedy
1780,Romance
1781,Romance
1781,History
1782,Crime
1782,Drama
1782,Mystery
1782,Thriller
1783,Comedy
1784,Action
1784,Comedy
1785,Drama
1785,Romance
1785,Comedy
1786,Western
1787,Drama
1787,Horror
1787,Science Fiction
1787,Thriller
1788,Drama
1788,History
1788,War
1789,Horror
1789,Thriller
1790,Horror
1790,Mystery
1791,Action
1791,Adventure
1791,Comedy
1792,Horror
1793,Thriller
1793,Crime
1793,Action
1794,Comedy
1794,Drama
1794,Romance
1795,Adventure
1795,Family
1795,Science Fiction
1795,Thriller
1796,Action
1796,Crime
1796,Drama
1796,Western
1797,Drama
1797,Thriller
1797,War
1798,Comedy
1799,Comedy
1799,Romance
1800,Drama
1800,Thriller
1800,Mystery
1800,Romance
1801,Crime
1801,Thriller
1801,Mystery
1802,Comedy
1803,Action
1803,Fantasy
1803,Science Fiction
1804,Crime
1804,Drama
1804,Thriller
1805,Fantasy
1805,Horror
1806,Comedy
1806,Crime
1806,Mystery
1806,Romance
1806,Thriller
1807,Romance
1807,Comedy
1808,Adventure
1808,Family
1809,Science Fiction
1809,Mystery
1809,Thriller
1810,Drama
1810,Mystery
1810,Thriller
1811,Drama
1812,Comedy
1812,Drama
1812,Family
1813,Drama
1814,Drama
1815,Drama
1815,History
1816,Action
1816,Thriller
1817,Drama
1817,Romance
1818,Thriller
1818,Action
1818,Drama
1818,Music
1818,Romance
1819,Drama
1819,History
1819,War
1820,Drama
1821,Drama
1821,Thriller
1822,Mystery
1822,Fantasy
1822,Adventure
1822,Comedy
1823,Thriller
1823,Adventure
1823,Mystery
1823,Fantasy
1824,Horror
1825,Thriller
1825,Drama
1826,Action
1826,Adventure
1826,Animation
1826,Comedy
1826,Family
1826,Fantasy
1826,Science Fiction
1827,Action
1827,Thriller
1827,Science Fiction
1828,Science Fiction
1828,Adventure
1828,Action
1828,Comedy
1828,Family
1829,Crime
1829,Drama
1829,History
1829,Thriller
1830,Crime
1830,Drama
1830,Thriller
1831,Action
1831,Comedy
1832,Comedy
1832,Romance
1832,Drama
1833,Comedy
1833,Drama
1833,Romance
1834,Comedy
1835,Comedy
1836,Comedy
1836,Romance
1837,Action
1837,Adventure
1837,Drama
1837,History
1837,Western
1838,Action
1838,Crime
1838,Thriller
1839,Horror
1839,Thriller
1840,Horror
1840,Mystery
1841,Drama
1841,Romance
1842,Adventure
1842,Drama
1842,Family
1843,Drama
1844,Comedy
1844,Drama
1845,Action
1845,Drama
1845,Thriller
1846,Horror
1846,Mystery
1846,Thriller
1847,Comedy
1848,Drama
1848,Crime
1849,Action
1850,Fantasy
1850,Comedy
1850,Family
1851,Action
1851,Crime
1851,Drama
1851,Thriller
1852,Action
1852,Adventure
1852,Comedy
1853,Drama
1853,History
1854,Thriller
1854,Action
1854,Drama
1854,Crime
1855,Action
1855,Adventure
1855,Comedy
1856,Drama
1857,Animation
1857,Adventure
1857,Family
1858,Animation
1858,Family
1859,Action
1859,Comedy
1860,Drama
1860,Comedy
1861,Action
1861,Crime
1861,Thriller
1862,Romance
1862,Comedy
1863,Comedy
1863,Romance
1864,Drama
1865,Drama
1865,Science Fiction
1866,Comedy
1867,Horror
1867,Thriller
1868,Comedy
1868,Drama
1868,Romance
1869,Action
1869,Crime
1869,Drama
1870,Drama
1871,Comedy
1871,Drama
1871,Family
1871,Romance
1872,Family
1872,Comedy
1873,Adventure
1873,Action
1873,Horror
1873,Science Fiction
1873,Thriller
1874,Thriller
1874,Crime
1874,Drama
1875,Drama
1876,Drama
1876,History
1877,Horror
1877,Comedy
1878,History
1878,Action
1878,Drama
1878,Adventure
1878,War
1879,Adventure
1879,Fantasy
1879,Drama
1879,Comedy
1879,Music
1880,Comedy
1881,Action
1881,Comedy
1881,Music
1882,Drama
1882,Crime
1883,Adventure
1883,Comedy
1884,Comedy
1885,Thriller
1885,Crime
1885,Drama
1886,Comedy
1886,Drama
1887,Drama
1887,Comedy
1887,Family
1888,Comedy
1889,Comedy
1889,Drama
1889,History
1890,Drama
1891,Romance
1891,Drama
1891,Comedy
1892,Drama
1892,Romance
1892,War
1893,Action
1893,Adventure
1893,Crime
1893,Mystery
1893,Thriller
1894,Fantasy
1894,Horror
1894,Thriller
1895,Action
1895,Thriller
1895,Crime
1896,Comedy
1896,Drama
1896,Romance
1897,Comedy
1898,Crime
1898,Action
1898,Thriller
1899,Comedy
1899,Family
1900,Drama
1901,Animation
1901,Family
1901,Fantasy
1902,Drama
1902,Family
1903,Thriller
1903,Science Fiction
1904,Drama
1904,Horror
1905,Comedy
1906,Drama
1906,Horror
1906,Mystery
1906,Thriller
1907,Comedy
1908,Action
1908,Adventure
1908,Thriller
1909,Action
1909,Comedy
1909,Drama
1910,Crime
1910,Thriller
1911,Action
1911,Comedy
1912,Horror
1912,Thriller
1913,Drama
1914,Drama
1915,Fantasy
1915,Horror
1915,Science Fiction
1915,Thriller
1916,Crime
1916,Drama
1916,History
1917,Drama
1918,Drama
1918,History
1919,Action
1919,Adventure
1919,Comedy
1919,Fantasy
1920,Comedy
1920,Romance
1921,Action
1921,Drama
1922,Drama
1922,Thriller
1923,War
1923,Drama
1923,History
1924,Drama
1924,War
1925,Drama
1925,Mystery
1925,Thriller
1926,Drama
1926,Thriller
1927,Horror
1927,Thriller
1928,Comedy
1928,Romance
1928,Drama
1929,Drama
1929,Thriller
1930,Comedy
1930,Drama
1931,Action
1931,Crime
1931,Thriller
1932,Adventure
1932,Drama
1933,Action
1933,Adventure
1933,Comedy
1933,Fantasy
1933,Science Fiction
1934,Action
1934,Comedy
1935,Comedy
1935,Romance
1936,Drama
1937,Action
1937,Comedy
1937,Fantasy
1937,Science Fiction
1938,Comedy
1938,Crime
1939,Drama
1939,Mystery
1939,Science Fiction
1939,Thriller
1940,Action
1940,Adventure
1940,Fantasy
1940,Horror
1941,Comedy
1941,Drama
1942,Drama
1942,Mystery
1942,Thriller
1943,Fantasy
1943,Family
1944,Drama
1945,Comedy
1945,Drama
1945,Romance
1946,Drama
1946,Romance
1946,Crime
1946,Mystery
1947,Drama
1947,Crime
1948,Animation
1948,Family
1949,Comedy
1949,Drama
1950,Drama
1951,Family
1951,Adventure
1951,Animation
1952,Family
1952,Animation
1953,Thriller
1953,Crime
1953,Drama
1954,Romance
1954,Adventure
1954,Action
1954,History
1955,History
1955,Action
1955,Drama
1956,Crime
1956,Action
1956,Thriller
1957,Action
1957,Thriller
1958,Drama
1958,Romance
1959,Adventure
1959,Drama
1960,Science Fiction
1960,Adventure
1961,Drama
1962,Horror
1962,Mystery
1963,Action
1963,Drama
1963,Western
1964,Comedy
1964,Romance
1965,Comedy
1965,Crime
1966,Drama
1966,Family
1966,Music
1966,Romance
1967,Comedy
1968,Comedy
1968,Drama
1969,Horror
1969,Mystery
1969,Thriller
1970,Romance
1970,Comedy
1970,Drama
1971,Comedy
1972,Comedy
1972,Crime
1972,Thriller
1973,Comedy
1973,War
1974,Adventure
1974,Drama
1974,Action
1974,Comedy
1974,Romance
1975,Drama
1976,Comedy
1976,Romance
1977,Fantasy
1977,Comedy
1977,Science Fiction
1977,Family
1978,Adventure
1978,Family
1978,Fantasy
1978,Music
1979,Action
1979,Comedy
1979,Drama
1980,Comedy
1980,Drama
1981,Romance
1981,Comedy
1982,Comedy
1982,Horror
1983,Drama
1983,Music
1984,Animation
1984,Comedy
1984,Family
1985,Adventure
1985,Fantasy
1985,Animation
1985,Science Fiction
1985,Family
1986,Romance
1986,Drama
1987,Crime
1987,Drama
1987,Action
1987,Thriller
1988,Fantasy
1988,Animation
1988,Adventure
1989,Comedy
1989,Horror
1990,Comedy
1991,Adventure
1991,Action
1991,Science Fiction
1992,Action
1992,Comedy
1992,Crime
1992,Thriller
1993,Comedy
1993,Crime
1994,Horror
1995,Drama
1996,Thriller
1996,Science Fiction
1996,Action
1997,Comedy
1997,Romance
1998,Romance
1998,Science Fiction
1998,Drama
1999,Mystery
1999,Thriller
1999,Drama
2000,Fantasy
2000,Adventure
2000,Family
2001,Drama
2001,Comedy
2001,Romance
2002,Action
2002,Comedy
2003,Action
2003,Thriller
2004,Adventure
2004,Thriller
2005,Drama
2006,Drama
2006,Family
2007,Drama
2008,Action
2008,Thriller
2009,History
2009,Drama
2009,Thriller
2009,Crime
2009,Mystery
2010,Drama
2010,History
2011,Western
2011,Drama
2012,Drama
2012,Comedy
2012,Romance
2013,Drama
2013,Romance
2014,Drama
2014,Action
2014,History
2015,Horror
2015,Thriller
2016,Comedy
2016,Science Fiction
2017,War
2017,Drama
2018,Fantasy
2018,Drama
2018,Thriller
2018,Mystery
2018,Romance
2019,Romance
2019,Comedy
2020,Fantasy
2020,Drama
2020,Comedy
2020,Family
2021,Drama
2021,Family
2022,Comedy
2022,Family
2023,Drama
2023,Romance
2024,Action
2024,Comedy
2025,Drama
2025,History
2026,Drama
2027,Crime
2027,Drama
2027,Mystery
2027,Thriller
2027,Action
2028,Drama
2029,Drama
2030,Fantasy
2030,Action
2030,Thriller
2031,Drama
2031,Thriller
2032,Drama
2032,Comedy
2032,Crime
2033,Drama
2033,Romance
2034,Comedy
2035,Comedy
2036,Thriller
2037,Comedy
2037,Crime
2037,Romance
2038,Comedy
2038,Family
2039,Thriller
2039,Drama
2039,Crime
2039,Romance
2040,Comedy
2041,Drama
2041,Thriller
2042,Comedy
2042,Drama
2042,Mystery
2043,Comedy
2043,Music
2044,Action
2044,Thriller
2045,Family
2045,Horror
2046,Comedy
2046,Romance
2047,Action
2047,Adventure
2047,Crime
2047,Science Fiction
2047,Thriller
2048,Action
2048,Science Fiction
2048,Thriller
2049,Drama
2049,Comedy
2049,Thriller
2049,Music
2049,Romance
2050,Comedy
2050,Family
2050,Romance
2051,Thriller
2051,Action
2051,Crime
2052,Drama
2052,Romance
2053,Drama
2053,Thriller
2053,War
2054,Romance
2054,Drama
2054,History
2054,War
2054,Music
2055,Action
2055,Comedy
2055,Romance
2056,Action
2056,Comedy
2056,Crime
2057,Mystery
2057,Thriller
2058,Action
2058,Thriller
2058,Adventure
2059,Drama
2060,Romance
2060,Drama
2060,Comedy
2061,Thriller
2061,Drama
2061,Crime
2062,Drama
2062,Mystery
2062,Crime
2063,Comedy
2063,Drama
2064,Drama
2064,Thriller
2064,Mystery
2065,Animation
2065,Adventure
2065,Romance
2066,Romance
2066,Comedy
2067,Science Fiction
2067,Action
2067,Adventure
2067,Thriller
2068,Animation
2068,Comedy
2068,Music
2069,Comedy
2069,Drama
2070,Action
2070,Adventure
2070,Comedy
2070,Family
2070,Fantasy
2070,Science Fiction
2071,Comedy
2071,Romance
2072,Drama
2072,Comedy
2072,Romance
2073,Crime
2073,Drama
2074,Drama
2075,Action
2075,Crime
2075,Thriller
2076,Drama
2076,Action
2077,Horror
2077,Thriller
2077,Science Fiction
2078,Drama
2078,Comedy
2078,Romance
2079,Drama
2079,Comedy
2080,Romance
2080,Drama
2081,Drama
2081,Thriller
2081,Mystery
2082,Drama
2082,Comedy
2082,Romance
2083,Drama
2084,Comedy
2085,Action
2085,Thriller
2085,Science Fiction
2085,Horror
2086,Adventure
2086,Action
2087,Comedy
2087,Family
2087,Adventure
2087,Crime
2088,Science Fiction
2088,Drama
2089,Horror
2089,Thriller
2090,Action
2090,Comedy
2090,Crime
2091,Comedy
2092,Crime
2092,Drama
2092,Thriller
2093,Music
2093,Comedy
2094,Comedy
2094,Documentary
2094,Action
2095,Horror
2095,Thriller
2096,Adventure
2096,Comedy
2096,Family
2097,Horror
2097,Thriller
2098,Adventure
2098,Comedy
2098,Family
2098,Romance
2099,Comedy
2100,Comedy
2100,Music
2101,Action
2101,Fantasy
2102,Comedy
2103,Comedy
2103,Drama
2104,Adventure
2104,Family
2104,Drama
2104,Comedy
2105,Drama
2105,Family
2105,Romance
2106,Drama
2106,History
2107,Drama
2107,Romance
2107,Comedy
2107,Music
2108,Comedy
2108,Romance
2109,Fantasy
2109,Drama
2109,Romance
2110,Drama
2110,Romance
2111,Drama
2111,Comedy
2111,Crime
2112,Action
2112,Crime
2112,Thriller
2113,Comedy
2114,Comedy
2115,Adventure
2115,Fantasy
2115,Animation
2115,Family
2116,History
2116,Drama
2117,Family
2117,Animation
2117,Adventure
2118,Thriller
2118,Horror
2118,Drama
2118,Mystery
2119,Thriller
2119,Drama
2119,Mystery
2120,Animation
2120,Family
2121,Horror
2121,Thriller
2121,Mystery
2122,Adventure
2122,Drama
2122,Family
2123,Action
2123,Adventure
2123,Comedy
2124,Drama
2124,Thriller
2124,History
2125,Drama
2125,Crime
2125,Thriller
2126,Horror
2126,Thriller
2127,Comedy
2127,Drama
2127,Romance
2128,Adventure
2128,Comedy
2128,Family
2128,Fantasy
2128,Science Fiction
2129,Comedy
2129,Drama
2129,Romance
2129,Thriller
2130,Adventure
2130,Family
2130,Science Fiction
2130,Action
2131,Crime
2131,Drama
2131,Thriller
2132,Drama
2133,Horror
2133,Comedy
2134,Drama
2135,Drama
2135,Comedy
2136,Drama
2136,Mystery
2137,Music
2137,Adventure
2137,Animation
2137,Action
2137,Comedy
2138,Horror
2138,Thriller
2139,Drama
2139,Thriller
2140,Comedy
2141,Drama
2141,Action
2141,Comedy
2141,Western
2141,Music
2142,History
2142,Drama
2143,Action
2144,Horror
2144,Mystery
2144,Thriller
2145,Comedy
2146,Crime
2146,Drama
2146,Mystery
2147,Horror
2147,Thriller
2147,Mystery
2148,Drama
2148,Thriller
2149,Comedy
2149,Drama
2149,Romance
2149,Music
2150,Horror
2150,Mystery
2150,Thriller
2151,Drama
2151,Thriller
2152,Thriller
2152,Crime
2152,Drama
2153,Science Fiction
2153,Drama
2153,Romance
2154,Comedy
2154,Romance
2155,Action
2155,Crime
2155,Drama
2155,Thriller
2156,Comedy
2156,Action
2156,Science Fiction
2157,Action
2157,Adventure
2157,Crime
2157,Family
2157,Mystery
2157,Thriller
